name,url,type,clean_text,lemmas,TDP,Вес,Видеокарта,Диагональ экрана,Количество ядер,Модель,Модель чипа,Объем SSD,Объем ОЗУ,Объем видеопамяти,Производитель,Производитель чипа,Процессор,Разрешение экрана,Сокет,Тип видеопамяти,Частота
Ноутбук DEXP Aquilon серебристый,https://www.dns-shop.ru/product/48b658653727ed20/141-noutbuk-dexp-aquilon-serebristyj/,Laptop,"москва ваш город москва все верно сменить город акции магазины доставка покупателям юридическим лицам клуб dns вакансии 8-800-77-07-999 с 03 00 до 22 00 вернуться на главную каталог сравнение избранное корзина итого 0 в корзину 0 войти уведомления заказы пока нет уведомлений 0 системные сообщения пока нет уведомлений 0 мои подписки пока нет уведомлений 0 рекомендации пока нет уведомлений 0 скидки и акции пока нет уведомлений 0 пока пусто здесь будут храниться уведомления о событиях уведомления всегда под рукой теперь вся информация о статусе заказов в мобильном приложении dns и telegram-боте получайте бонусы, сохраняйте и отслеживайте заказы войти узнать статус заказа обратная связь обмен, возврат, гарантия каталог пк, ноутбуки, периферия ноутбуки и аксессуары ноутбуки dexp 14.1"" ноутбук dexp aquilon серебристый 14.1"" ноутбук dexp aquilon серебристый 14.1"" ноутбук dexp aquilon серебристый slide 1 to 9 of 16 + чтобы вращать, зажмите левую клавишу мыши и тяните влево или вправо увеличить английская/русская раскладка, 1920x1080, ips, intel celeron n4020c, ядра 2 х 1.1 ггц, ram 8 гб, ssd 256 гб, intel uhd graphics 600, windows 11 home подробнее сравнить 4.33 531 отзыв 16 вопросов cредняя надежность 17 999 от 1 755 / мес. купить в наличии в 268 магазинах пункты выдачи доступны диагональ 14.1"" 15.6"" гарантия 12 мес. 0 24 мес. 2 340 выгодно 36 мес. 3 240 код товара 5428278 всего 59 14.1"" ноутбук dexp aquilon серебристый 4.33 531 отзыв характеристики средняя надежность 2 обзора выгодные комплекты выгодные комплекты собери свой комплект нажав на галочку можно включить или исключить товар из комплекта. скидка на остальные товары не изменится. нажав на кнопку заменить можно выбрать другой товар из списка доступных. 14.1"" ноутбук dexp aquilon серебристый 17 999 заменить + антивирус kaspersky standard 3 499 выгода 2 200 1 299 комплект из 2 товара 21 498 выгода 2 200 19 298 в наличии в 155 магазинах купить комплект указанное предложение действительно на 09.04.2025",москва ваш город москва верно сменить город акция магазин доставка покупатель юридический лицо клуб dns вакансия 03 00 22 00 вернуться главный каталог сравнение избранный корзина итого корзина войти уведомление заказ пока уведомление системный сообщение пока уведомление мой подписка пока уведомление рекомендация пока уведомление скидка акция пока уведомление пока пусто быть храниться уведомление событие уведомление рука весь информация статус заказ мобильный приложение dns получать бонус сохранять отслеживать заказ войти узнать статус заказ обратный связь обмен возврат гарантия каталог пк ноутбук периферия ноутбук аксессуар ноутбук dexp ноутбук dexp aquilon серебристый ноутбук dexp aquilon серебристый ноутбук dexp aquilon серебристый slide to of 16 вращать зажать левый клавиша мышь тянуть влево вправо увеличить раскладка 1920x1080 ips intel celeron n4020c ядро ггц ram гб ssd 256 гб intel uhd graphics 600 windows 11 home подробный сравнить 531 отзыв 16 вопрос cредний надёжность 17 999 755 купить наличие 268 магазин пункт выдача доступный диагональ гарантия 12 24 340 выгодно 36 240 код товар 5428278 59 ноутбук dexp aquilon серебристый 531 отзыв характеристика средний надёжность обзор выгодный комплект выгодный комплект собрать свой комплект нажать галочка включить исключить товар комплект скидка остальной товар измениться нажать кнопка заменить выбрать товар список доступный ноутбук dexp aquilon серебристый 17 999 заменить антивирус kaspersky standard 499 выгода 200 299 комплект товар 21 498 выгода 200 19 298 наличие 155 магазин купить комплект указанный предложение действительно,,,intel uhd,14.1,,,,,8,,,,celeron,1920x1080,,,
Ноутбук DEXP Aquilon серый,https://www.dns-shop.ru/product/48b658663727ed20/156-noutbuk-dexp-aquilon-seryj/,Laptop,"москва ваш город москва все верно сменить город акции магазины доставка покупателям юридическим лицам клуб dns вакансии 8-800-77-07-999 с 03 00 до 22 00 вернуться на главную каталог сравнение избранное корзина итого 0 в корзину 0 войти уведомления заказы пока нет уведомлений 0 системные сообщения пока нет уведомлений 0 мои подписки пока нет уведомлений 0 рекомендации пока нет уведомлений 0 скидки и акции пока нет уведомлений 0 пока пусто здесь будут храниться уведомления о событиях уведомления всегда под рукой теперь вся информация о статусе заказов в мобильном приложении dns и telegram-боте получайте бонусы, сохраняйте и отслеживайте заказы войти узнать статус заказа обратная связь обмен, возврат, гарантия каталог пк, ноутбуки, периферия ноутбуки и аксессуары ноутбуки dexp 15.6"" ноутбук dexp aquilon серый 15.6"" ноутбук dexp aquilon серый 15.6"" ноутбук dexp aquilon серый slide 1 to 9 of 16 + чтобы вращать, зажмите левую клавишу мыши и тяните влево или вправо увеличить английская/русская раскладка, 1920x1080, ips, intel celeron n4020c, ядра 2 х 1.1 ггц, ram 8 гб, ssd 256 гб, intel uhd graphics 600, windows 11 home подробнее сравнить 4.33 531 отзыв 8 вопросов хорошая надежность 19 999 от 1 950 / мес. купить в наличии в 274 магазинах пункты выдачи доступны диагональ 14.1"" 15.6"" гарантия 12 мес. 0 24 мес. 2 600 выгодно 36 мес. 3 600 код товара 5428280 всего 59 15.6"" ноутбук dexp aquilon серый 4.33 531 отзыв характеристики хорошая надежность 2 обзора выгодные комплекты выгодные комплекты собери свой комплект нажав на галочку можно включить или исключить товар из комплекта. скидка на остальные товары не изменится. нажав на кнопку заменить можно выбрать другой товар из списка доступных. 15.6"" ноутбук dexp aquilon серый 19 999 заменить + антивирус kaspersky standard 3 499 выгода 2 200 1 299 комплект из 2 товара 23 498 выгода 2 200 21 298 в наличии в 158 магазинах купить комплект указанное предложение действительно на 09.04.2025",москва ваш город москва верно сменить город акция магазин доставка покупатель юридический лицо клуб dns вакансия 03 00 22 00 вернуться главный каталог сравнение избранный корзина итого корзина войти уведомление заказ пока уведомление системный сообщение пока уведомление мой подписка пока уведомление рекомендация пока уведомление скидка акция пока уведомление пока пусто быть храниться уведомление событие уведомление рука весь информация статус заказ мобильный приложение dns получать бонус сохранять отслеживать заказ войти узнать статус заказ обратный связь обмен возврат гарантия каталог пк ноутбук периферия ноутбук аксессуар ноутбук dexp ноутбук dexp aquilon серый ноутбук dexp aquilon серый ноутбук dexp aquilon серый slide to of 16 вращать зажать левый клавиша мышь тянуть влево вправо увеличить раскладка 1920x1080 ips intel celeron n4020c ядро ггц ram гб ssd 256 гб intel uhd graphics 600 windows 11 home подробный сравнить 531 отзыв вопрос хороший надёжность 19 999 950 купить наличие 274 магазин пункт выдача доступный диагональ гарантия 12 24 600 выгодно 36 600 код товар 5428280 59 ноутбук dexp aquilon серый 531 отзыв характеристика хороший надёжность обзор выгодный комплект выгодный комплект собрать свой комплект нажать галочка включить исключить товар комплект скидка остальной товар измениться нажать кнопка заменить выбрать товар список доступный ноутбук dexp aquilon серый 19 999 заменить антивирус kaspersky standard 499 выгода 200 299 комплект товар 23 498 выгода 200 21 298 наличие 158 магазин купить комплект указанный предложение действительно,,,intel uhd,14.1,,,,,8,,,,celeron,1920x1080,,,
Ноутбук DEXP Aquilon C14-ICP301 серебристый,https://www.dns-shop.ru/product/2adf8d733c06ed20/14-noutbuk-dexp-aquilon-c14-icp301-serebristyj/,Laptop,"москва ваш город москва все верно сменить город акции магазины доставка покупателям юридическим лицам клуб dns вакансии 8-800-77-07-999 с 03 00 до 22 00 вернуться на главную каталог сравнение избранное корзина итого 0 в корзину 0 войти уведомления заказы пока нет уведомлений 0 системные сообщения пока нет уведомлений 0 мои подписки пока нет уведомлений 0 рекомендации пока нет уведомлений 0 скидки и акции пока нет уведомлений 0 пока пусто здесь будут храниться уведомления о событиях уведомления_всегда_под_рукой теперь_вся_информация в_мобильном_приложении и telegram_боте получайте бонусы, сохраняйте и отслеживайте заказы войти узнать статус заказа обратная связь обмен, возврат, гарантия каталог пк, ноутбуки, периферия ноутбуки и аксессуары ноутбуки dexp 14"" ноутбук dexp aquilon c14-icp301 серебристый 14"" ноутбук dexp aquilon c14-icp301 серебристый 14"" ноутбук dexp aquilon c14-icp301 серебристый slide 1 to 9 of 16 + чтобы вращать, зажмите левую клавишу мыши и тяните влево или вправо увеличить английская/русская раскладка, 1920x1080, ips, intel celeron n4120, ядра 4 х 1.1 ггц, ram 8 гб, ssd 256 гб, intel uhd graphics 600, windows 11 pro подробнее сравнить 4.27 188 отзывов 5 вопросов низкая надежность 20 999 от 2 047 / мес. купить в наличии в 73 магазинах пункты выдачи доступны диагональ 14"" 15.6"" гарантия 12 мес. 0 24 мес. 2 730 выгодно 36 мес. 3 780 код товара 5428948 всего 14 14"" ноутбук dexp aquilon c14-icp301 серебристый 4.27 188 отзывов характеристики низкая надежность выгодные комплекты выгодные комплекты собери свой комплект нажав на галочку можно включить или исключить товар из комплекта. скидка на остальные товары не изменится. нажав на кнопку заменить можно выбрать другой товар из списка доступных. 14"" ноутбук dexp aquilon c14-icp301 серебристый 20 999 заменить + антивирус kaspersky standard 3 499 выгода 2 200 1 299 комплект из 2 товара 24 498 выгода 2 200 22 298 в наличии в 36 магазинах купить комплект указанное предложение действительно на 09.04.2025",москва ваш город москва верно сменить город акция магазин доставка покупатель юридический лицо клуб dns вакансия 03 00 22 00 вернуться главный каталог сравнение избранный корзина итого корзина войти уведомление заказ пока уведомление системный сообщение пока уведомление мой подписка пока уведомление рекомендация пока уведомление скидка акция пока уведомление пока пусто быть храниться уведомление событие получать бонус сохранять отслеживать заказ войти узнать статус заказ обратный связь обмен возврат гарантия каталог пк ноутбук периферия ноутбук аксессуар ноутбук dexp 14 ноутбук dexp aquilon серебристый 14 ноутбук dexp aquilon серебристый 14 ноутбук dexp aquilon серебристый slide to of 16 вращать зажать левый клавиша мышь тянуть влево вправо увеличить раскладка 1920x1080 ips intel celeron n4120 ядро ггц ram гб ssd 256 гб intel uhd graphics 600 windows 11 pro подробный сравнить 188 отзыв вопрос низкий надёжность 20 999 047 купить наличие 73 магазин пункт выдача доступный диагональ 14 гарантия 12 24 730 выгодно 36 780 код товар 5428948 14 14 ноутбук dexp aquilon серебристый 188 отзыв характеристика низкий надёжность выгодный комплект выгодный комплект собрать свой комплект нажать галочка включить исключить товар комплект скидка остальной товар измениться нажать кнопка заменить выбрать товар список доступный 14 ноутбук dexp aquilon серебристый 20 999 заменить антивирус kaspersky standard 499 выгода 200 299 комплект товар 24 498 выгода 200 22 298 наличие 36 магазин купить комплект указанный предложение действительно,,,intel uhd,14,,,,,8,,,,celeron,1920x1080,,,
Ноутбук DEXP Aquilon C15-ICP301 серебристый,https://www.dns-shop.ru/product/818dbc903c02ed20/156-noutbuk-dexp-aquilon-c15-icp301-serebristyj/,Laptop,"москва ваш город москва все верно сменить город акции магазины доставка покупателям юридическим лицам клуб dns вакансии 8-800-77-07-999 с 03 00 до 22 00 вернуться на главную каталог сравнение избранное корзина итого 0 в корзину 0 войти уведомления заказы пока нет уведомлений 0 системные сообщения пока нет уведомлений 0 мои подписки пока нет уведомлений 0 рекомендации пока нет уведомлений 0 скидки и акции пока нет уведомлений 0 пока пусто здесь будут храниться уведомления о событиях уведомления_всегда_под_рукой теперь_вся_информация в_мобильном_приложении и telegram_боте получайте бонусы, сохраняйте и отслеживайте заказы войти узнать статус заказа обратная связь обмен, возврат, гарантия каталог пк, ноутбуки, периферия ноутбуки и аксессуары ноутбуки dexp 15.6"" ноутбук dexp aquilon c15-icp301 серебристый 15.6"" ноутбук dexp aquilon c15-icp301 серебристый 15.6"" ноутбук dexp aquilon c15-icp301 серебристый slide 1 to 9 of 16 + чтобы вращать, зажмите левую клавишу мыши и тяните влево или вправо увеличить английская/русская раскладка, 1920x1080, ips, intel celeron j4125, ядра 4 х 2 ггц, ram 8 гб, ssd 256 гб, intel uhd graphics 600, windows 11 pro подробнее сравнить 4.27 188 отзывов 2 вопроса cредняя надежность 22 799 от 2 222 / мес. купить в наличии в 269 магазинах пункты выдачи доступны диагональ 14"" 15.6"" гарантия 12 мес. 0 24 мес. 2 964 выгодно 36 мес. 4 104 код товара 5428947 всего 14 15.6"" ноутбук dexp aquilon c15-icp301 серебристый 4.27 188 отзывов характеристики средняя надежность выгодные комплекты выгодные комплекты собери свой комплект нажав на галочку можно включить или исключить товар из комплекта. скидка на остальные товары не изменится. нажав на кнопку заменить можно выбрать другой товар из списка доступных. 15.6"" ноутбук dexp aquilon c15-icp301 серебристый 22 799 заменить + антивирус kaspersky standard 3 499 выгода 2 200 1 299 комплект из 2 товара 26 298 выгода 2 200 24 098 в наличии в 154 магазинах купить комплект указанное предложение действительно на 09.04.2025",москва ваш город москва верно сменить город акция магазин доставка покупатель юридический лицо клуб dns вакансия 03 00 22 00 вернуться главный каталог сравнение избранный корзина итого корзина войти уведомление заказ пока уведомление системный сообщение пока уведомление мой подписка пока уведомление рекомендация пока уведомление скидка акция пока уведомление пока пусто быть храниться уведомление событие получать бонус сохранять отслеживать заказ войти узнать статус заказ обратный связь обмен возврат гарантия каталог пк ноутбук периферия ноутбук аксессуар ноутбук dexp ноутбук dexp aquilon серебристый ноутбук dexp aquilon серебристый ноутбук dexp aquilon серебристый slide to of 16 вращать зажать левый клавиша мышь тянуть влево вправо увеличить раскладка 1920x1080 ips intel celeron j4125 ядро ггц ram гб ssd 256 гб intel uhd graphics 600 windows 11 pro подробный сравнить 188 отзыв вопрос cредний надёжность 22 799 222 купить наличие 269 магазин пункт выдача доступный диагональ 14 гарантия 12 24 964 выгодно 36 104 код товар 5428947 14 ноутбук dexp aquilon серебристый 188 отзыв характеристика средний надёжность выгодный комплект выгодный комплект собрать свой комплект нажать галочка включить исключить товар комплект скидка остальной товар измениться нажать кнопка заменить выбрать товар список доступный ноутбук dexp aquilon серебристый 22 799 заменить антивирус kaspersky standard 499 выгода 200 299 комплект товар 26 298 выгода 200 24 098 наличие 154 магазин купить комплект указанный предложение действительно,,,intel uhd,14,,,,,8,,,,celeron,1920x1080,,,
